STRD_YYMM,STRD_DATE,WK_CD,TIMC_CD,MER_SIDO_CD,MER_CCG_CD,MER_ADNG_CD,BUZ_LCLS_NM,BUZ_MCLS_NM,BUZ_SCLS_NM,CST_SIDO_CD,CST_CCG_CD,CST_ADNG_CD,SEX_CD,AGE_CD,HOSH_TYP_CD,INCM_NR_CD,AMT,CNT
202307,20230729,2,2,50,03,37295261,서비스업,기타,기타,27,05,26687538,1,50,2,2,161800,2
202303,20230310,1,3,47,23,60291818,소매업,기타,기타,41,20,18728464,2,20,9,3,145000,2
202304,20230406,1,2,48,25,29958839,의료업,기타,기타,29,04,45176956,1,40,1,4,281200,2
202302,20230226,2,2,50,10,37338125,서비스업,기타,기타,31,08,37295261,1,40,3,2,212000,2
202305,20230530,1,3,41,17,12448137,요식업,양식,기타,27,14,32868829,1,30,5,9,50000,4
202310,20231024,1,4,50,06,98847494,교육업,기타,기타,29,01,18728464,1,40,1,2,298400,2
202304,20230406,1,1,46,20,94130245,교육업,기타,기타,41,23,37338125,1,30,1,4,225400,2
202308,20230813,2,2,43,04,21429111,서비스업,기타,기타,47,05,99410742,1,30,1,3,136600,2
202307,20230711,1,4,42,09,67827639,의료업,기타,기타,45,13,29958839,2,20,2,3,274000,4
202301,20230112,1,3,48,02,98847494,교육업,기타,기타,45,15,37295261,1,50,2,1,421000,2
202308,20230813,2,3,44,16,00872249,요식업,한식,해장국,11,10,03356887,1,50,1,3,80200,2
202307,20230714,1,2,42,23,48181397,의료업,기타,기타,26,19,67827639,2,20,3,2,264200,2
202310,20231008,2,3,48,07,73140808,소매업,기타,기타,46,18,99410742,2,40,2,3,64600,2
202307,20230718,1,3,11,05,37338125,교육업,기타,기타,44,07,13756670,1,20,3,2,255600,2
202302,20230222,1,2,43,03,94130245,요식업,양식,기타,48,02,56722345,2,60,4,9,69600,2
202303,20230312,2,2,48,25,45667652,교육업,기타,기타,47,18,99410742,2,50,2,1,538200,2
202301,20230126,1,2,11,24,94130245,소매업,기타,기타,47,16,03561598,2,30,3,1,150600,2
202305,20230522,1,4,47,13,28898924,교육업,기타,기타,31,06,21429111,2,50,1,3,470800,2
202309,20230920,1,4,44,03,56306998,소매업,기타,기타,29,09,31227217,2,40,1,3,125400,2
202303,20230318,2,1,45,19,12575563,요식업,일식,기타,31,19,31227217,1,20,5,1,93800,6
202311,20231125,2,4,29,17,73197858,소매업,기타,기타,48,09,03356887,1,30,1,9,113200,2
202301,20230111,1,3,42,06,03999316,교육업,기타,기타,30,18,03356887,1,50,1,4,464600,2
202301,20230128,2,3,46,18,31227217,요식업,한식,고기집,42,22,37338125,2,40,1,3,53400,2
202309,20230913,1,3,28,13,90825068,요식업,일식,기타,36,10,94130245,2,20,1,4,32600,2
202311,20231124,1,1,50,14,13718432,서비스업,기타,기타,29,05,45667652,1,40,2,3,158800,2
202307,20230713,1,3,45,01,21429111,의료업,기타,기타,44,03,21429111,2,50,1,3,299200,2
202304,20230418,1,2,31,19,12575563,교육업,기타,기타,42,23,14942604,2,50,1,3,406000,2
202306,20230629,1,1,46,04,03999316,서비스업,기타,기타,48,16,73197858,1,30,1,2,315400,2
202306,20230611,2,1,26,14,56629389,의료업,기타,기타,11,16,13756670,2,40,4,3,306400,6
202303,20230316,1,3,26,24,73197858,소매업,기타,기타,44,10,80801587,1,20,4,1,147000,2
202302,20230225,2,1,31,17,56722345,의료업,기타,기타,30,18,90825068,1,30,2,4,265000,2
202306,20230602,1,3,27,14,98847494,소매업,기타,기타,36,13,20868106,1,30,5,1,87400,2
202301,20230110,1,3,27,14,04265800,소매업,기타,기타,47,23,80801587,2,30,3,3,46800,4
202311,20231117,1,1,42,17,37338125,서비스업,기타,기타,44,19,00872249,1,50,5,4,155400,2
202312,20231224,2,3,11,11,37295261,의료업,기타,기타,50,01,28898924,2,50,2,1,342000,4
202312,20231219,1,1,27,02,00872249,요식업,카페,기타,50,03,85822413,1,30,3,2,60000,2
202301,20230126,1,2,30,07,13756670,서비스업,기타,기타,43,25,45176956,1,30,3,5,256400,6
202306,20230608,1,3,50,24,12575563,요식업,양식,기타,42,16,79089902,2,20,1,1,63600,2
202301,20230114,2,1,28,14,99529224,소매업,기타,기타,11,10,56306998,2,50,3,3,85800,6
202310,20231014,2,1,27,22,31227217,서비스업,기타,기타,11,10,75329038,2,50,1,4,328800,4
202309,20230911,1,2,47,21,73197858,교육업,기타,기타,45,08,56722345,2,40,1,2,390600,2
202311,20231115,1,2,27,13,03561598,교육업,기타,기타,47,24,13756670,1,30,1,5,516200,2
202308,20230808,1,3,46,15,56629389,서비스업,기타,기타,44,25,26687538,1,20,2,4,175800,2
202309,20230913,1,3,27,13,13756670,소매업,기타,기타,44,02,04265800,2,50,3,1,128200,2
202310,20231022,2,3,36,07,48181397,의료업,기타,기타,46,13,29958839,2,20,2,3,374200,2
202312,20231230,2,1,27,13,93702684,서비스업,기타,기타,36,09,67827639,1,30,2,9,212400,2
202309,20230921,1,3,42,12,20868106,교육업,기타,기타,29,06,21429111,2,40,1,4,164400,2
202311,20231117,1,3,45,04,48181397,서비스업,기타,기타,29,23,73140808,1,30,3,3,201000,2
202309,20230929,1,2,45,18,85822413,의료업,기타,기타,41,22,03356887,1,40,3,4,398400,2
202307,20230718,1,3,36,10,03356887,교육업,기타,기타,29,08,11668733,2,50,4,3,452600,4
202307,20230716,2,2,44,23,37338125,소매업,기타,기타,30,22,73197858,2,40,4,4,117800,2
202301,20230126,1,3,42,06,90825068,교육업,기타,기타,43,15,73140808,2,50,3,2,227600,2
202304,20230410,1,2,43,03,32868829,의료업,기타,기타,41,01,12575563,1,20,2,4,242200,4
202304,20230428,1,1,29,23,11668733,서비스업,기타,기타,47,15,60291818,2,50,3,5,224600,4
202303,20230314,1,3,30,02,50992980,의료업,기타,기타,36,25,80801587,2,20,2,9,332800,2
202303,20230321,1,3,27,16,94130245,소매업,기타,기타,29,01,56722345,1,20,3,4,148400,2
202303,20230302,1,3,48,19,73197858,의료업,기타,기타,47,20,37295261,1,60,5,2,288400,2
202310,20231013,1,1,31,20,03999316,소매업,기타,기타,46,14,18728464,2,30,9,1,116200,2
202304,20230421,1,2,50,20,14942604,요식업,카페,기타,41,21,75329038,1,20,4,5,60200,2
202304,20230418,1,4,41,01,85822413,소매업,기타,기타,47,03,37338125,2,30,2,9,60400,2
202311,20231109,1,4,46,14,73197858,교육업,기타,기타,30,20,90825068,2,50,1,4,174400,4
202304,20230406,1,4,27,02,29345093,교육업,기타,기타,48,24,98847494,1,30,1,2,443000,4
202303,20230321,1,3,45,13,28898924,교육업,기타,기타,29,15,56306998,2,50,1,3,417200,2
202305,20230528,2,3,45,14,13718432,소매업,기타,기타,36,24,28898924,1,40,9,1,75200,4
202306,20230630,1,3,36,24,99410742,소매업,기타,기타,28,11,12575563,1,60,4,2,35200,2
202306,20230617,2,3,41,17,29587040,의료업,기타,기타,26,13,85822413,1,20,3,9,350200,2
202302,20230204,2,1,47,20,79254564,서비스업,기타,기타,48,13,37295261,2,30,3,3,184000,4
202301,20230120,1,3,45,20,56722345,요식업,양식,기타,48,02,87226013,1,50,4,3,71000,4
202310,20231001,2,1,42,01,04265800,교육업,기타,기타,48,12,60291818,1,30,4,3,586400,2
202310,20231021,2,2,42,22,56629389,요식업,중식,기타,36,21,94130245,2,20,3,9,17000,2
202303,20230321,1,2,30,10,50992980,교육업,기타,기타,42,11,98847494,2,20,5,3,330000,2
202310,20231018,1,3,26,09,48181397,소매업,기타,기타,31,16,12981053,1,50,3,1,91600,2
202312,20231203,2,3,48,22,12981053,교육업,기타,기타,46,22,48181397,2,30,3,3,545400,2
202302,20230206,1,1,46,19,14942604,서비스업,기타,기타,31,02,12981053,1,50,3,2,101800,2
202305,20230523,1,3,28,10,79254564,서비스업,기타,기타,43,09,37295261,1,30,1,4,316000,2
202309,20230926,1,1,29,07,37295261,서비스업,기타,기타,36,19,04265800,1,50,2,2,208000,2
202302,20230227,1,3,45,23,60291818,요식업,한식,한정식,36,17,14942604,2,40,1,9,58000,4
202304,20230407,1,1,31,08,03356887,교육업,기타,기타,48,25,98847494,1,20,1,9,380000,4
202307,20230731,1,2,45,11,11668733,요식업,양식,기타,31,18,46164956,2,40,3,2,51200,2
202301,20230106,1,1,36,21,26687538,소매업,기타,기타,30,17,56306998,2,40,4,3,141800,2
202312,20231209,2,3,28,20,12448137,소매업,기타,기타,31,10,90825068,2,50,2,3,57200,4
202305,20230524,1,3,46,05,73140808,교육업,기타,기타,48,13,03561598,2,20,1,2,434400,6
202303,20230321,1,1,28,10,31227217,의료업,기타,기타,31,07,60291818,2,30,3,4,269200,2
202308,20230813,2,2,41,16,29958839,소매업,기타,기타,45,19,87226013,2,50,4,4,69400,2
202306,20230609,1,2,31,12,45667652,소매업,기타,기타,36,18,50992980,2,20,1,4,203400,4
202312,20231210,2,2,26,19,90825068,서비스업,기타,기타,48,09,37295261,1,50,1,4,225000,2
202301,20230121,2,1,50,01,98847494,의료업,기타,기타,26,17,29958839,1,20,2,4,349000,2
202307,20230702,2,3,31,15,45176956,서비스업,기타,기타,45,20,20868106,1,30,9,3,268200,2
202309,20230927,1,4,28,22,46164956,서비스업,기타,기타,46,06,12981053,2,20,2,2,114600,4
202310,20231030,1,4,42,18,00872249,의료업,기타,기타,47,12,26687538,1,20,2,5,440000,2
202307,20230712,1,2,11,06,29958839,요식업,양식,기타,47,10,00872249,2,50,1,3,9800,2
202305,20230509,1,2,43,17,99529224,교육업,기타,기타,45,03,18728464,1,30,3,5,323000,4
202307,20230717,1,3,28,03,46164956,의료업,기타,기타,11,01,03561598,1,30,1,2,263200,2
202306,20230629,1,4,50,15,29587040,교육업,기타,기타,44,17,79089902,2,50,1,1,458000,6
202307,20230729,2,1,30,15,99529224,소매업,기타,기타,50,10,13756670,2,30,1,1,108600,2
202304,20230411,1,4,28,18,29958839,의료업,기타,기타,41,23,56722345,1,50,4,5,286600,2
202303,20230315,1,3,27,23,87226013,서비스업,기타,기타,46,08,80801587,2,40,5,4,199200,2
202312,20231213,1,3,41,05,29587040,서비스업,기타,기타,11,19,96102526,2,40,2,4,141200,4
202311,20231122,1,1,48,07,32868829,의료업,기타,기타,29,16,12981053,2,50,4,3,180200,4
202311,20231103,1,1,11,14,32868829,소매업,기타,기타,31,24,79089902,1,20,2,3,129000,2
202302,20230216,1,4,46,07,94130245,의료업,기타,기타,50,10,79254564,1,60,2,4,355400,4
202304,20230412,1,3,27,23,29587040,의료업,기타,기타,26,24,45667652,2,20,2,5,426600,6
202301,20230116,1,1,29,06,46164956,교육업,기타,기타,48,18,79089902,2,30,1,2,320800,2
202302,20230228,1,2,48,02,79254564,의료업,기타,기타,29,22,99410742,1,30,3,4,355400,2
202303,20230323,1,2,43,20,04265800,교육업,기타,기타,47,21,32868829,2,40,2,4,371600,2
202305,20230517,1,3,42,03,29958839,교육업,기타,기타,42,07,94130245,2,40,2,2,519000,2
202306,20230621,1,3,36,23,73140808,서비스업,기타,기타,46,20,12981053,2,40,3,4,261200,2
202301,20230116,1,1,28,15,80801587,의료업,기타,기타,11,05,80801587,1,20,5,4,316800,2
202305,20230524,1,2,47,11,03561598,소매업,기타,기타,47,08,96102526,1,50,3,3,86400,2
202310,20231021,2,4,50,24,56306998,의료업,기타,기타,26,07,79089902,1,30,1,5,376800,6
202312,20231222,1,1,26,16,29345093,서비스업,기타,기타,47,22,73197858,1,60,1,2,238800,2
202304,20230430,2,3,43,21,79254564,요식업,일식,기타,46,10,29958839,1,30,1,3,46200,2
202303,20230307,1,2,46,19,50992980,의료업,기타,기타,44,17,21429111,1,50,9,3,193600,2
202301,20230119,1,1,48,11,46164956,의료업,기타,기타,50,05,67827639,1,50,1,4,276800,2
202307,20230714,1,4,11,03,00872249,소매업,기타,기타,50,07,87226013,1,30,4,1,160600,2
202305,20230501,1,3,46,17,94130245,서비스업,기타,기타,30,16,12575563,1,60,5,3,268600,2
202309,20230913,1,1,48,20,46164956,교육업,기타,기타,42,07,90825068,2,30,3,3,288600,2
202311,20231107,1,3,31,10,03999316,소매업,기타,기타,50,07,60291818,2,60,4,3,53200,2
202309,20230907,1,1,41,03,73197858,의료업,기타,기타,27,15,45176956,1,20,3,4,401800,4
202312,20231221,1,2,28,09,75329038,요식업,일식,기타,31,21,26687538,1,60,1,3,37200,4
202309,20230904,1,1,48,11,56722345,의료업,기타,기타,47,19,96102526,1,50,1,3,340600,2
202305,20230515,1,3,42,19,45667652,의료업,기타,기타,29,12,75329038,1,30,2,2,250600,4
202301,20230130,1,3,48,07,45667652,의료업,기타,기타,44,06,75329038,1,30,4,4,429200,2
202309,20230929,1,2,41,10,79089902,요식업,중식,기타,41,23,56629389,1,40,4,4,44400,2
202302,20230201,1,2,11,19,79089902,교육업,기타,기타,44,17,32868829,1,60,4,4,514200,4
202305,20230516,1,1,26,14,14942604,의료업,기타,기타,50,01,56722345,1,30,3,4,314600,2
202312,20231223,2,1,36,14,32868829,소매업,기타,기타,27,19,48181397,2,50,5,4,110000,2
202305,20230530,1,3,48,24,37338125,요식업,일식,기타,45,02,46164956,1,60,3,2,20400,2
202308,20230807,1,2,28,11,14942604,요식업,중식,기타,50,08,48181397,1,60,1,4,15800,4
202308,20230813,2,2,47,09,00872249,서비스업,기타,기타,47,12,67827639,2,30,1,3,186600,2
202309,20230921,1,2,28,09,21429111,소매업,기타,기타,11,05,99529224,2,30,9,3,109800,2
202312,20231213,1,1,46,25,50992980,요식업,중식,기타,43,12,36913811,1,50,4,4,37400,2
202301,20230124,1,2,26,22,29345093,의료업,기타,기타,29,10,12575563,2,20,5,2,212800,2
202310,20231028,2,4,27,06,18728464,서비스업,기타,기타,11,02,14942604,2,20,2,2,233600,4
202311,20231129,1,4,45,05,18728464,서비스업,기타,기타,47,13,03561598,1,30,3,4,233600,2
202307,20230709,2,4,48,08,80801587,요식업,카페,기타,30,21,13756670,1,50,3,2,57200,2
202304,20230407,1,2,43,03,50992980,소매업,기타,기타,45,09,18728464,2,30,1,2,131200,2
202310,20231007,2,3,30,19,90825068,요식업,중식,기타,11,13,03561598,1,60,3,1,36400,4
202308,20230810,1,2,31,03,56306998,의료업,기타,기타,42,21,00872249,2,30,3,1,271400,2
202308,20230810,1,2,44,06,56722345,서비스업,기타,기타,44,02,45176956,1,20,3,3,298800,2
202309,20230904,1,1,31,23,87226013,소매업,기타,기타,41,19,29587040,2,30,4,9,102600,2
202306,20230602,1,3,48,07,56306998,요식업,중식,기타,43,18,79254564,2,40,3,2,62400,2
202307,20230704,1,1,29,25,79089902,소매업,기타,기타,26,21,21429111,1,30,1,2,192200,4
202310,20231001,2,2,28,04,56722345,교육업,기타,기타,48,16,32868829,1,30,4,3,260000,2
202302,20230226,2,3,48,05,14942604,의료업,기타,기타,11,02,45176956,1,20,1,3,363600,2
202310,20231029,2,1,26,08,56306998,교육업,기타,기타,30,06,80801587,1,40,2,4,566200,4
202308,20230815,1,2,47,16,21429111,서비스업,기타,기타,27,08,45667652,1,20,2,3,180400,2
202306,20230601,1,1,48,11,14942604,소매업,기타,기타,43,20,93702684,1,50,5,2,134200,2
202312,20231217,2,3,31,07,79254564,소매업,기타,기타,47,21,73140808,1,60,3,3,60600,2
202309,20230930,2,4,48,04,29958839,요식업,양식,기타,31,09,48181397,1,50,1,1,46200,6
202301,20230118,1,2,45,12,56306998,요식업,한식,국밥,26,11,56629389,2,50,1,2,67600,2
202307,20230710,1,2,45,12,85822413,요식업,한식,해장국,28,18,12448137,1,30,1,1,75800,2
202304,20230424,1,3,46,19,18728464,요식업,중식,기타,50,20,18728464,1,40,4,4,82400,2
202309,20230909,2,3,44,19,29587040,의료업,기타,기타,11,10,67827639,1,20,4,3,425400,4
202310,20231008,2,1,31,08,32868829,요식업,한식,국밥,28,24,20868106,2,50,3,3,58600,2
202303,20230306,1,3,11,01,94130245,의료업,기타,기타,42,22,87226013,1,30,3,5,395400,2
202306,20230625,2,2,44,16,80801587,요식업,한식,해장국,11,19,26687538,2,50,3,3,53000,2
202304,20230420,1,3,43,24,99529224,교육업,기타,기타,45,24,85822413,1,20,1,4,490200,2
202312,20231231,2,2,27,19,85822413,소매업,기타,기타,29,13,87226013,1,20,4,4,108200,4
202311,20231117,1,3,46,15,03356887,교육업,기타,기타,50,21,99529224,2,40,4,3,444400,2
202303,20230319,2,2,47,24,90825068,소매업,기타,기타,46,12,20868106,1,50,2,4,116800,2
202301,20230128,2,2,28,20,32868829,요식업,중식,기타,44,08,32868829,2,40,3,3,27800,2
202307,20230703,1,2,45,13,85822413,의료업,기타,기타,30,08,79254564,2,40,3,1,210000,2
202308,20230825,1,1,46,05,03561598,교육업,기타,기타,43,13,67827639,2,20,3,1,410200,2
202309,20230916,2,2,29,14,90825068,의료업,기타,기타,41,01,36913811,2,30,2,4,165000,2
202301,20230104,1,4,46,15,98847494,서비스업,기타,기타,36,15,20868106,1,20,1,3,249800,4
202305,20230520,2,3,31,11,04265800,교육업,기타,기타,46,23,73140808,2,20,4,5,487000,2
202302,20230228,1,2,43,02,99529224,요식업,일식,기타,45,20,18728464,1,20,1,4,66400,2
202310,20231006,1,1,36,07,20868106,서비스업,기타,기타,28,13,20868106,1,30,2,3,132600,2
202304,20230421,1,3,46,17,04265800,요식업,양식,기타,43,23,29587040,2,20,1,2,87600,2
202311,20231114,1,4,47,08,03999316,서비스업,기타,기타,41,15,90825068,2,30,2,5,322200,4
202301,20230120,1,2,41,07,12981053,의료업,기타,기타,29,24,14942604,2,30,1,4,311600,4
202309,20230904,1,1,46,18,60291818,요식업,중식,기타,30,20,60291818,2,50,3,5,70200,2
202305,20230520,2,1,43,14,11668733,서비스업,기타,기타,45,14,99529224,2,50,5,4,212000,2
202312,20231230,2,2,47,25,29958839,교육업,기타,기타,29,20,37295261,2,40,2,4,453000,2
202304,20230407,1,4,44,22,21429111,소매업,기타,기타,26,25,18728464,2,50,3,2,95200,2
202308,20230803,1,3,11,02,56306998,의료업,기타,기타,36,23,21429111,2,50,3,4,297200,2
202312,20231209,2,3,11,01,00872249,소매업,기타,기타,48,10,36913811,1,30,3,1,136200,2
202310,20231027,1,2,47,19,04265800,요식업,일식,기타,43,23,12575563,1,30,2,4,106800,2
202308,20230805,2,3,11,21,45176956,소매업,기타,기타,41,17,21429111,1,50,4,3,43800,2
202305,20230508,1,2,41,25,03999316,소매업,기타,기타,27,04,96102526,1,30,2,3,95800,2
202302,20230214,1,3,41,19,73140808,의료업,기타,기타,11,05,04265800,2,50,5,2,205400,2
202304,20230423,2,3,48,11,21429111,서비스업,기타,기타,36,02,14942604,1,50,1,1,295400,2
202312,20231203,2,1,26,05,87226013,교육업,기타,기타,11,21,03999316,2,50,4,4,341200,4
202307,20230714,1,2,47,04,14942604,서비스업,기타,기타,47,09,46164956,2,40,1,2,113400,6
202312,20231229,1,1,41,11,13756670,서비스업,기타,기타,50,17,13756670,2,50,1,3,238200,4
202304,20230407,1,3,45,04,36913811,의료업,기타,기타,27,04,14942604,1,40,1,4,439400,2
202301,20230119,1,3,27,11,13718432,교육업,기타,기타,28,03,18728464,1,50,4,4,466200,2
202309,20230925,1,2,47,01,99410742,서비스업,기타,기타,41,12,37338125,1,40,2,3,212200,2
202310,20231025,1,3,43,09,29345093,소매업,기타,기타,26,02,18728464,2,40,1,4,116200,2
202310,20231011,1,1,48,04,50992980,서비스업,기타,기타,48,07,00872249,1,40,9,3,284800,2
202306,20230625,2,3,42,22,13756670,교육업,기타,기타,28,19,90825068,1,60,1,5,312400,2
202303,20230328,1,3,46,22,93702684,서비스업,기타,기타,27,15,50992980,2,20,1,3,193200,4
202303,20230302,1,3,42,24,31227217,의료업,기타,기타,11,17,45176956,2,60,2,3,263600,2
202311,20231107,1,3,30,19,13756670,의료업,기타,기타,48,08,18728464,2,50,2,3,206400,2
202310,20231019,1,1,44,18,32868829,교육업,기타,기타,11,04,93702684,1,50,2,3,367000,4
202310,20231003,1,3,42,07,03356887,의료업,기타,기타,50,08,98847494,2,30,1,4,388600,2
202308,20230802,1,3,47,11,13718432,소매업,기타,기타,45,07,46164956,2,60,1,2,122600,2
202310,20231031,1,3,48,06,37338125,서비스업,기타,기타,46,05,45667652,2,20,1,4,238600,2
202302,20230213,1,2,50,20,37338125,요식업,카페,기타,27,04,75329038,2,20,4,4,62800,2
202310,20231004,1,2,42,10,03561598,서비스업,기타,기타,11,15,99529224,1,30,1,1,231200,2
202312,20231213,1,2,28,20,37338125,서비스업,기타,기타,36,17,45667652,2,20,4,4,151800,2
202307,20230701,2,2,31,12,45667652,소매업,기타,기타,47,16,31227217,1,30,1,5,87600,2
202309,20230921,1,3,48,05,96102526,요식업,중식,기타,43,24,98847494,1,30,3,2,63800,2
202306,20230607,1,2,26,17,73197858,서비스업,기타,기타,28,05,12448137,1,30,3,3,216600,2
202303,20230316,1,3,27,19,98847494,서비스업,기타,기타,43,04,03561598,2,30,5,3,219200,2
202309,20230927,1,2,29,01,75329038,요식업,일식,기타,30,18,12981053,2,20,5,9,57200,2
202303,20230314,1,2,30,17,03561598,요식업,일식,기타,27,05,21429111,2,50,3,9,52400,4
202305,20230516,1,4,42,14,94130245,요식업,한식,한정식,27,10,29345093,2,30,1,4,123000,2
202311,20231125,2,4,47,18,36913811,서비스업,기타,기타,36,25,56629389,1,50,4,2,254400,2
202301,20230129,2,2,41,02,29958839,요식업,한식,해장국,41,13,79089902,2,30,2,2,68200,2
202309,20230921,1,3,30,01,31227217,의료업,기타,기타,29,14,60291818,2,50,4,3,281200,2
202305,20230502,1,2,48,11,87226013,요식업,카페,기타,47,04,18728464,1,20,5,9,50800,4
